instrument_id,symbol,strike,underlying_symbol_1,underlying_symbol_2,underlying_symbol_3,underlying_symbol_4,underlying_symbol_5,underlying_symbol_6,expiry,execution_style,option_type,underlying_spot_1,underlying_spot_2,underlying_spot_3,underlying_spot_4,underlying_spot_5,underlying_spot_6,underlying_vol_1,underlying_vol_2,underlying_vol_3,underlying_vol_4,underlying_vol_5,underlying_vol_6,corr_11,corr_12,corr_13,corr_14,corr_15,corr_16,corr_21,corr_22,corr_23,corr_24,corr_25,corr_26,corr_31,corr_32,corr_33,corr_34,corr_35,corr_36,corr_41,corr_42,corr_43,corr_44,corr_45,corr_46,corr_51,corr_52,corr_53,corr_54,corr_55,corr_56,corr_61,corr_62,corr_63,corr_64,corr_65,corr_66,earliest_date,latest_date,payoff_at_expiry,npv
677840,BSK-AAPL-ABBV-HON-HD-JNJ-MSFT,320.593292,AAPL,ABBV,HON,HD,JNJ,MSFT,9,European,Call,154.156158,150.163986,184.022583,320.093292,171.498871,284.360321,0.2434,0.1829,0.156,0.3121,0.1548,0.2636,0,-0.124555426,-0.104516176,0.117156435,-0.100186188,0.822912508,-0.124555426,0,0.535645766,0.51712751,0.494227063,0.04758467,-0.104516176,0.535645766,0,0.791485736,0.228585287,-0.110488226,0.117156435,0.51712751,0.791485736,0,0.223468403,0.199972725,-0.100186188,0.494227063,0.228585287,0.223468403,0,0.161143033,0.822912508,0.04758467,-0.110488226,0.199972725,0.161143033,0,3,9,TRUE,0
B34A34,BSK-AAPL-ABBV-HON-HD-JNJ-ORCL,78.72261,AAPL,ABBV,HON,HD,JNJ,ORCL,9,American,Put,154.156158,150.163986,184.022583,320.093292,171.498871,79.22261,0.2434,0.1829,0.156,0.3121,0.1548,0.2353,0,-0.124555426,-0.104516176,0.117156435,-0.100186188,0.115988477,-0.124555426,0,0.535645766,0.51712751,0.494227063,0.547050846,-0.104516176,0.535645766,0,0.791485736,0.228585287,0.726581684,0.117156435,0.51712751,0.791485736,0,0.223468403,0.75748924,-0.100186188,0.494227063,0.228585287,0.223468403,0,-0.095000358,0.115988477,0.547050846,0.726581684,0.75748924,-0.095000358,0,6,12,TRUE,0
0711C9,BSK-AAPL-ABBV-HON-HD-JPM-KO,320.593292,AAPL,ABBV,HON,HD,JPM,KO,12,American,Call,154.156158,150.163986,184.022583,320.093292,128.248947,58.350071,0.2434,0.1829,0.156,0.3121,0.2985,0.1484,0,-0.124555426,-0.104516176,0.117156435,-0.017878348,0.19621437,-0.124555426,0,0.535645766,0.51712751,0.652057572,0.390797381,-0.104516176,0.535645766,0,0.791485736,0.759227229,0.427939617,0.117156435,0.51712751,0.791485736,0,0.711529941,0.43099657,-0.017878348,0.652057572,0.759227229,0.711529941,0,0.179185419,0.19621437,0.390797381,0.427939617,0.43099657,0.179185419,0,3,12,FALSE,0
909414,BSK-AAPL-ABBV-HON-HD-JPM-MSFT,127.748947,AAPL,ABBV,HON,HD,JPM,MSFT,6,European,Put,154.156158,150.163986,184.022583,320.093292,128.248947,284.360321,0.2434,0.1829,0.156,0.3121,0.2985,0.2636,0,-0.124555426,-0.104516176,0.117156435,-0.017878348,0.822912508,-0.124555426,0,0.535645766,0.51712751,0.652057572,0.04758467,-0.104516176,0.535645766,0,0.791485736,0.759227229,-0.110488226,0.117156435,0.51712751,0.791485736,0,0.711529941,0.199972725,-0.017878348,0.652057572,0.759227229,0.711529941,0,0.047883108,0.822912508,0.04758467,-0.110488226,0.199972725,0.047883108,0,3,9,TRUE,0
FC6B8B,BSK-AAPL-ABBV-HON-HD-JPM-ORCL,78.72261,AAPL,ABBV,HON,HD,JPM,ORCL,3,European,Put,154.156158,150.163986,184.022583,320.093292,128.248947,79.22261,0.2434,0.1829,0.156,0.3121,0.2985,0.2353,0,-0.124555426,-0.104516176,0.117156435,-0.017878348,0.115988477,-0.124555426,0,0.535645766,0.51712751,0.652057572,0.547050846,-0.104516176,0.535645766,0,0.791485736,0.759227229,0.726581684,0.117156435,0.51712751,0.791485736,0,0.711529941,0.75748924,-0.017878348,0.652057572,0.759227229,0.711529941,0,0.890747962,0.115988477,0.547050846,0.726581684,0.75748924,0.890747962,0,3,9,FALSE,0
E397A9,BSK-AAPL-ABBV-HON-HD-KO-MSFT,57.850071,AAPL,ABBV,HON,HD,KO,MSFT,3,American,Put,154.156158,150.163986,184.022583,320.093292,58.350071,284.360321,0.2434,0.1829,0.156,0.3121,0.1484,0.2636,0,-0.124555426,-0.104516176,0.117156435,0.19621437,0.822912508,-0.124555426,0,0.535645766,0.51712751,0.390797381,0.04758467,-0.104516176,0.535645766,0,0.791485736,0.427939617,-0.110488226,0.117156435,0.51712751,0.791485736,0,0.43099657,0.199972725,0.19621437,0.390797381,0.427939617,0.43099657,0,0.390930134,0.822912508,0.04758467,-0.110488226,0.199972725,0.390930134,0,6,12,TRUE,0
53984B,BSK-AAPL-ABBV-HON-HD-KO-ORCL,57.850071,AAPL,ABBV,HON,HD,KO,ORCL,9,European,Put,154.156158,150.163986,184.022583,320.093292,58.350071,79.22261,0.2434,0.1829,0.156,0.3121,0.1484,0.2353,0,-0.124555426,-0.104516176,0.117156435,0.19621437,0.115988477,-0.124555426,0,0.535645766,0.51712751,0.390797381,0.547050846,-0.104516176,0.535645766,0,0.791485736,0.427939617,0.726581684,0.117156435,0.51712751,0.791485736,0,0.43099657,0.75748924,0.19621437,0.390797381,0.427939617,0.43099657,0,0.298748802,0.115988477,0.547050846,0.726581684,0.75748924,0.298748802,0,3,6,FALSE,0
BD61CB,BSK-AAPL-ABBV-HON-HD-MSFT-ORCL,320.593292,AAPL,ABBV,HON,HD,MSFT,ORCL,9,American,Call,154.156158,150.163986,184.022583,320.093292,284.360321,79.22261,0.2434,0.1829,0.156,0.3121,0.2636,0.2353,0,-0.124555426,-0.104516176,0.117156435,0.822912508,0.115988477,-0.124555426,0,0.535645766,0.51712751,0.04758467,0.547050846,-0.104516176,0.535645766,0,0.791485736,-0.110488226,0.726581684,0.117156435,0.51712751,0.791485736,0,0.199972725,0.75748924,0.822912508,0.04758467,-0.110488226,0.199972725,0,0.124907476,0.115988477,0.547050846,0.726581684,0.75748924,0.124907476,0,6,9,TRUE,0
1F6CC6,BSK-AAPL-ABBV-HON-INTC-JNJ-JPM,42.4049,AAPL,ABBV,HON,INTC,JNJ,JPM,3,European,Put,154.156158,150.163986,184.022583,42.9049,171.498871,128.248947,0.2434,0.1829,0.156,0.3744,0.1548,0.2985,0,-0.124555426,-0.104516176,0.52758872,-0.100186188,-0.017878348,-0.124555426,0,0.535645766,0.068617571,0.494227063,0.652057572,-0.104516176,0.535645766,0,-0.236791048,0.228585287,0.759227229,0.52758872,0.068617571,-0.236791048,0,0.491045964,-0.11338057,-0.100186188,0.494227063,0.228585287,0.491045964,0,0.022108334,-0.017878348,0.652057572,0.759227229,-0.11338057,0.022108334,0,3,9,TRUE,0
5AC702,BSK-AAPL-ABBV-HON-INTC-JNJ-KO,184.522583,AAPL,ABBV,HON,INTC,JNJ,KO,9,European,Call,154.156158,150.163986,184.022583,42.9049,171.498871,58.350071,0.2434,0.1829,0.156,0.3744,0.1548,0.1484,0,-0.124555426,-0.104516176,0.52758872,-0.100186188,0.19621437,-0.124555426,0,0.535645766,0.068617571,0.494227063,0.390797381,-0.104516176,0.535645766,0,-0.236791048,0.228585287,0.427939617,0.52758872,0.068617571,-0.236791048,0,0.491045964,0.387001632,-0.100186188,0.494227063,0.228585287,0.491045964,0,0.583658689,0.19621437,0.390797381,0.427939617,0.387001632,0.583658689,0,6,9,TRUE,0
BD037E,BSK-AAPL-ABBV-HON-INTC-JNJ-MSFT,42.4049,AAPL,ABBV,HON,INTC,JNJ,MSFT,9,European,Put,154.156158,150.163986,184.022583,42.9049,171.498871,284.360321,0.2434,0.1829,0.156,0.3744,0.1548,0.2636,0,-0.124555426,-0.104516176,0.52758872,-0.100186188,0.822912508,-0.124555426,0,0.535645766,0.068617571,0.494227063,0.04758467,-0.104516176,0.535645766,0,-0.236791048,0.228585287,-0.110488226,0.52758872,0.068617571,-0.236791048,0,0.491045964,0.786100917,-0.100186188,0.494227063,0.228585287,0.491045964,0,0.161143033,0.822912508,0.04758467,-0.110488226,0.786100917,0.161143033,0,6,9,TRUE,0
552025,BSK-AAPL-ABBV-HON-INTC-JNJ-ORCL,184.522583,AAPL,ABBV,HON,INTC,JNJ,ORCL,12,American,Call,154.156158,150.163986,184.022583,42.9049,171.498871,79.22261,0.2434,0.1829,0.156,0.3744,0.1548,0.2353,0,-0.124555426,-0.104516176,0.52758872,-0.100186188,0.115988477,-0.124555426,0,0.535645766,0.068617571,0.494227063,0.547050846,-0.104516176,0.535645766,0,-0.236791048,0.228585287,0.726581684,0.52758872,0.068617571,-0.236791048,0,0.491045964,-0.168387697,-0.100186188,0.494227063,0.228585287,0.491045964,0,-0.095000358,0.115988477,0.547050846,0.726581684,-0.168387697,-0.095000358,0,3,6,FALSE,0
36A483,BSK-AAPL-ABBV-HON-INTC-JPM-KO,184.522583,AAPL,ABBV,HON,INTC,JPM,KO,3,American,Call,154.156158,150.163986,184.022583,42.9049,128.248947,58.350071,0.2434,0.1829,0.156,0.3744,0.2985,0.1484,0,-0.124555426,-0.104516176,0.52758872,-0.017878348,0.19621437,-0.124555426,0,0.535645766,0.068617571,0.652057572,0.390797381,-0.104516176,0.535645766,0,-0.236791048,0.759227229,0.427939617,0.52758872,0.068617571,-0.236791048,0,-0.11338057,0.387001632,-0.017878348,0.652057572,0.759227229,-0.11338057,0,0.179185419,0.19621437,0.390797381,0.427939617,0.387001632,0.179185419,0,3,9,TRUE,0
0CEE5A,BSK-AAPL-ABBV-HON-INTC-JPM-MSFT,42.4049,AAPL,ABBV,HON,INTC,JPM,MSFT,3,American,Put,154.156158,150.163986,184.022583,42.9049,128.248947,284.360321,0.2434,0.1829,0.156,0.3744,0.2985,0.2636,0,-0.124555426,-0.104516176,0.52758872,-0.017878348,0.822912508,-0.124555426,0,0.535645766,0.068617571,0.652057572,0.04758467,-0.104516176,0.535645766,0,-0.236791048,0.759227229,-0.110488226,0.52758872,0.068617571,-0.236791048,0,-0.11338057,0.786100917,-0.017878348,0.652057572,0.759227229,-0.11338057,0,0.047883108,0.822912508,0.04758467,-0.110488226,0.786100917,0.047883108,0,3,12,TRUE,0
8D1055,BSK-AAPL-ABBV-HON-INTC-JPM-ORCL,42.4049,AAPL,ABBV,HON,INTC,JPM,ORCL,12,European,Put,154.156158,150.163986,184.022583,42.9049,128.248947,79.22261,0.2434,0.1829,0.156,0.3744,0.2985,0.2353,0,-0.124555426,-0.104516176,0.52758872,-0.017878348,0.115988477,-0.124555426,0,0.535645766,0.068617571,0.652057572,0.547050846,-0.104516176,0.535645766,0,-0.236791048,0.759227229,0.726581684,0.52758872,0.068617571,-0.236791048,0,-0.11338057,-0.168387697,-0.017878348,0.652057572,0.759227229,-0.11338057,0,0.890747962,0.115988477,0.547050846,0.726581684,-0.168387697,0.890747962,0,6,12,FALSE,0
268302,BSK-AAPL-ABBV-HON-INTC-KO-MSFT,284.860321,AAPL,ABBV,HON,INTC,KO,MSFT,12,European,Call,154.156158,150.163986,184.022583,42.9049,58.350071,284.360321,0.2434,0.1829,0.156,0.3744,0.1484,0.2636,0,-0.124555426,-0.104516176,0.52758872,0.19621437,0.822912508,-0.124555426,0,0.535645766,0.068617571,0.390797381,0.04758467,-0.104516176,0.535645766,0,-0.236791048,0.427939617,-0.110488226,0.52758872,0.068617571,-0.236791048,0,0.387001632,0.786100917,0.19621437,0.390797381,0.427939617,0.387001632,0,0.390930134,0.822912508,0.04758467,-0.110488226,0.786100917,0.390930134,0,3,12,TRUE,0
F1A8DA,BSK-AAPL-ABBV-HON-INTC-KO-ORCL,42.4049,AAPL,ABBV,HON,INTC,KO,ORCL,6,American,Put,154.156158,150.163986,184.022583,42.9049,58.350071,79.22261,0.2434,0.1829,0.156,0.3744,0.1484,0.2353,0,-0.124555426,-0.104516176,0.52758872,0.19621437,0.115988477,-0.124555426,0,0.535645766,0.068617571,0.390797381,0.547050846,-0.104516176,0.535645766,0,-0.236791048,0.427939617,0.726581684,0.52758872,0.068617571,-0.236791048,0,0.387001632,-0.168387697,0.19621437,0.390797381,0.427939617,0.387001632,0,0.298748802,0.115988477,0.547050846,0.726581684,-0.168387697,0.298748802,0,9,12,TRUE,0
CAD5DF,BSK-AAPL-ABBV-HON-INTC-MSFT-ORCL,42.4049,AAPL,ABBV,HON,INTC,MSFT,ORCL,12,American,Put,154.156158,150.163986,184.022583,42.9049,284.360321,79.22261,0.2434,0.1829,0.156,0.3744,0.2636,0.2353,0,-0.124555426,-0.104516176,0.52758872,0.822912508,0.115988477,-0.124555426,0,0.535645766,0.068617571,0.04758467,0.547050846,-0.104516176,0.535645766,0,-0.236791048,-0.110488226,0.726581684,0.52758872,0.068617571,-0.236791048,0,0.786100917,-0.168387697,0.822912508,0.04758467,-0.110488226,0.786100917,0,0.124907476,0.115988477,0.547050846,0.726581684,-0.168387697,0.124907476,0,3,12,TRUE,0
EED701,BSK-AAPL-ABBV-HON-JNJ-JPM-KO,184.522583,AAPL,ABBV,HON,JNJ,JPM,KO,9,American,Call,154.156158,150.163986,184.022583,171.498871,128.248947,58.350071,0.2434,0.1829,0.156,0.1548,0.2985,0.1484,0,-0.124555426,-0.104516176,-0.100186188,-0.017878348,0.19621437,-0.124555426,0,0.535645766,0.494227063,0.652057572,0.390797381,-0.104516176,0.535645766,0,0.228585287,0.759227229,0.427939617,-0.100186188,0.494227063,0.228585287,0,0.022108334,0.583658689,-0.017878348,0.652057572,0.759227229,0.022108334,0,0.179185419,0.19621437,0.390797381,0.427939617,0.583658689,0.179185419,0,6,9,TRUE,0
1449C3,BSK-AAPL-ABBV-HON-JNJ-JPM-MSFT,127.748947,AAPL,ABBV,HON,JNJ,JPM,MSFT,12,American,Put,154.156158,150.163986,184.022583,171.498871,128.248947,284.360321,0.2434,0.1829,0.156,0.1548,0.2985,0.2636,0,-0.124555426,-0.104516176,-0.100186188,-0.017878348,0.822912508,-0.124555426,0,0.535645766,0.494227063,0.652057572,0.04758467,-0.104516176,0.535645766,0,0.228585287,0.759227229,-0.110488226,-0.100186188,0.494227063,0.228585287,0,0.022108334,0.161143033,-0.017878348,0.652057572,0.759227229,0.022108334,0,0.047883108,0.822912508,0.04758467,-0.110488226,0.161143033,0.047883108,0,9,12,TRUE,0
652352,BSK-AAPL-ABBV-HON-JNJ-JPM-ORCL,184.522583,AAPL,ABBV,HON,JNJ,JPM,ORCL,3,American,Call,154.156158,150.163986,184.022583,171.498871,128.248947,79.22261,0.2434,0.1829,0.156,0.1548,0.2985,0.2353,0,-0.124555426,-0.104516176,-0.100186188,-0.017878348,0.115988477,-0.124555426,0,0.535645766,0.494227063,0.652057572,0.547050846,-0.104516176,0.535645766,0,0.228585287,0.759227229,0.726581684,-0.100186188,0.494227063,0.228585287,0,0.022108334,-0.095000358,-0.017878348,0.652057572,0.759227229,0.022108334,0,0.890747962,0.115988477,0.547050846,0.726581684,-0.095000358,0.890747962,0,6,9,FALSE,0
E598E8,BSK-AAPL-ABBV-HON-JNJ-KO-MSFT,57.850071,AAPL,ABBV,HON,JNJ,KO,MSFT,12,European,Put,154.156158,150.163986,184.022583,171.498871,58.350071,284.360321,0.2434,0.1829,0.156,0.1548,0.1484,0.2636,0,-0.124555426,-0.104516176,-0.100186188,0.19621437,0.822912508,-0.124555426,0,0.535645766,0.494227063,0.390797381,0.04758467,-0.104516176,0.535645766,0,0.228585287,0.427939617,-0.110488226,-0.100186188,0.494227063,0.228585287,0,0.583658689,0.161143033,0.19621437,0.390797381,0.427939617,0.583658689,0,0.390930134,0.822912508,0.04758467,-0.110488226,0.161143033,0.390930134,0,3,6,FALSE,0
B9958F,BSK-AAPL-ABBV-HON-JNJ-KO-ORCL,57.850071,AAPL,ABBV,HON,JNJ,KO,ORCL,12,European,Put,154.156158,150.163986,184.022583,171.498871,58.350071,79.22261,0.2434,0.1829,0.156,0.1548,0.1484,0.2353,0,-0.124555426,-0.104516176,-0.100186188,0.19621437,0.115988477,-0.124555426,0,0.535645766,0.494227063,0.390797381,0.547050846,-0.104516176,0.535645766,0,0.228585287,0.427939617,0.726581684,-0.100186188,0.494227063,0.228585287,0,0.583658689,-0.095000358,0.19621437,0.390797381,0.427939617,0.583658689,0,0.298748802,0.115988477,0.547050846,0.726581684,-0.095000358,0.298748802,0,6,12,TRUE,0
FC2AC9,BSK-AAPL-ABBV-HON-JNJ-MSFT-ORCL,284.860321,AAPL,ABBV,HON,JNJ,MSFT,ORCL,12,American,Call,154.156158,150.163986,184.022583,171.498871,284.360321,79.22261,0.2434,0.1829,0.156,0.1548,0.2636,0.2353,0,-0.124555426,-0.104516176,-0.100186188,0.822912508,0.115988477,-0.124555426,0,0.535645766,0.494227063,0.04758467,0.547050846,-0.104516176,0.535645766,0,0.228585287,-0.110488226,0.726581684,-0.100186188,0.494227063,0.228585287,0,0.161143033,-0.095000358,0.822912508,0.04758467,-0.110488226,0.161143033,0,0.124907476,0.115988477,0.547050846,0.726581684,-0.095000358,0.124907476,0,3,9,TRUE,0
FB1F27,BSK-AAPL-ABBV-HON-JPM-KO-MSFT,57.850071,AAPL,ABBV,HON,JPM,KO,MSFT,9,European,Put,154.156158,150.163986,184.022583,128.248947,58.350071,284.360321,0.2434,0.1829,0.156,0.2985,0.1484,0.2636,0,-0.124555426,-0.104516176,-0.017878348,0.19621437,0.822912508,-0.124555426,0,0.535645766,0.652057572,0.390797381,0.04758467,-0.104516176,0.535645766,0,0.759227229,0.427939617,-0.110488226,-0.017878348,0.652057572,0.759227229,0,0.179185419,0.047883108,0.19621437,0.390797381,0.427939617,0.179185419,0,0.390930134,0.822912508,0.04758467,-0.110488226,0.047883108,0.390930134,0,3,6,FALSE,0
B2AFA7,BSK-AAPL-ABBV-HON-JPM-KO-ORCL,184.522583,AAPL,ABBV,HON,JPM,KO,ORCL,3,American,Call,154.156158,150.163986,184.022583,128.248947,58.350071,79.22261,0.2434,0.1829,0.156,0.2985,0.1484,0.2353,0,-0.124555426,-0.104516176,-0.017878348,0.19621437,0.115988477,-0.124555426,0,0.535645766,0.652057572,0.390797381,0.547050846,-0.104516176,0.535645766,0,0.759227229,0.427939617,0.726581684,-0.017878348,0.652057572,0.759227229,0,0.179185419,0.890747962,0.19621437,0.390797381,0.427939617,0.179185419,0,0.298748802,0.115988477,0.547050846,0.726581684,0.890747962,0.298748802,0,6,9,FALSE,0
809071,BSK-AAPL-ABBV-HON-JPM-MSFT-ORCL,284.860321,AAPL,ABBV,HON,JPM,MSFT,ORCL,6,American,Call,154.156158,150.163986,184.022583,128.248947,284.360321,79.22261,0.2434,0.1829,0.156,0.2985,0.2636,0.2353,0,-0.124555426,-0.104516176,-0.017878348,0.822912508,0.115988477,-0.124555426,0,0.535645766,0.652057572,0.04758467,0.547050846,-0.104516176,0.535645766,0,0.759227229,-0.110488226,0.726581684,-0.017878348,0.652057572,0.759227229,0,0.047883108,0.890747962,0.822912508,0.04758467,-0.110488226,0.047883108,0,0.124907476,0.115988477,0.547050846,0.726581684,0.890747962,0.124907476,0,6,12,FALSE,0
63257F,BSK-AAPL-ABBV-HON-KO-MSFT-ORCL,57.850071,AAPL,ABBV,HON,KO,MSFT,ORCL,12,European,Put,154.156158,150.163986,184.022583,58.350071,284.360321,79.22261,0.2434,0.1829,0.156,0.1484,0.2636,0.2353,0,-0.124555426,-0.104516176,0.19621437,0.822912508,0.115988477,-0.124555426,0,0.535645766,0.390797381,0.04758467,0.547050846,-0.104516176,0.535645766,0,0.427939617,-0.110488226,0.726581684,0.19621437,0.390797381,0.427939617,0,0.390930134,0.298748802,0.822912508,0.04758467,-0.110488226,0.390930134,0,0.124907476,0.115988477,0.547050846,0.726581684,0.298748802,0.124907476,0,9,12,TRUE,0
E2F616,BSK-AAPL-ABBV-HD-INTC-JNJ-JPM,42.4049,AAPL,ABBV,HD,INTC,JNJ,JPM,9,European,Put,154.156158,150.163986,320.093292,42.9049,171.498871,128.248947,0.2434,0.1829,0.3121,0.3744,0.1548,0.2985,0,-0.124555426,0.117156435,0.52758872,-0.100186188,-0.017878348,-0.124555426,0,0.51712751,0.068617571,0.494227063,0.652057572,0.117156435,0.51712751,0,-0.032394043,0.223468403,0.711529941,0.52758872,0.068617571,-0.032394043,0,0.491045964,-0.11338057,-0.100186188,0.494227063,0.223468403,0.491045964,0,0.022108334,-0.017878348,0.652057572,0.711529941,-0.11338057,0.022108334,0,6,12,TRUE,0
99AFAF,BSK-AAPL-ABBV-HD-INTC-JNJ-KO,42.4049,AAPL,ABBV,HD,INTC,JNJ,KO,3,American,Put,154.156158,150.163986,320.093292,42.9049,171.498871,58.350071,0.2434,0.1829,0.3121,0.3744,0.1548,0.1484,0,-0.124555426,0.117156435,0.52758872,-0.100186188,0.19621437,-0.124555426,0,0.51712751,0.068617571,0.494227063,0.390797381,0.117156435,0.51712751,0,-0.032394043,0.223468403,0.43099657,0.52758872,0.068617571,-0.032394043,0,0.491045964,0.387001632,-0.100186188,0.494227063,0.223468403,0.491045964,0,0.583658689,0.19621437,0.390797381,0.43099657,0.387001632,0.583658689,0,3,6,TRUE,0
07A6D8,BSK-AAPL-ABBV-HD-INTC-JNJ-MSFT,42.4049,AAPL,ABBV,HD,INTC,JNJ,MSFT,3,European,Put,154.156158,150.163986,320.093292,42.9049,171.498871,284.360321,0.2434,0.1829,0.3121,0.3744,0.1548,0.2636,0,-0.124555426,0.117156435,0.52758872,-0.100186188,0.822912508,-0.124555426,0,0.51712751,0.068617571,0.494227063,0.04758467,0.117156435,0.51712751,0,-0.032394043,0.223468403,0.199972725,0.52758872,0.068617571,-0.032394043,0,0.491045964,0.786100917,-0.100186188,0.494227063,0.223468403,0.491045964,0,0.161143033,0.822912508,0.04758467,0.199972725,0.786100917,0.161143033,0,3,12,FALSE,0
975B7F,BSK-AAPL-ABBV-HD-INTC-JNJ-ORCL,42.4049,AAPL,ABBV,HD,INTC,JNJ,ORCL,9,American,Put,154.156158,150.163986,320.093292,42.9049,171.498871,79.22261,0.2434,0.1829,0.3121,0.3744,0.1548,0.2353,0,-0.124555426,0.117156435,0.52758872,-0.100186188,0.115988477,-0.124555426,0,0.51712751,0.068617571,0.494227063,0.547050846,0.117156435,0.51712751,0,-0.032394043,0.223468403,0.75748924,0.52758872,0.068617571,-0.032394043,0,0.491045964,-0.168387697,-0.100186188,0.494227063,0.223468403,0.491045964,0,-0.095000358,0.115988477,0.547050846,0.75748924,-0.168387697,-0.095000358,0,6,9,FALSE,0
C932B8,BSK-AAPL-ABBV-HD-INTC-JPM-KO,320.593292,AAPL,ABBV,HD,INTC,JPM,KO,12,American,Call,154.156158,150.163986,320.093292,42.9049,128.248947,58.350071,0.2434,0.1829,0.3121,0.3744,0.2985,0.1484,0,-0.124555426,0.117156435,0.52758872,-0.017878348,0.19621437,-0.124555426,0,0.51712751,0.068617571,0.652057572,0.390797381,0.117156435,0.51712751,0,-0.032394043,0.711529941,0.43099657,0.52758872,0.068617571,-0.032394043,0,-0.11338057,0.387001632,-0.017878348,0.652057572,0.711529941,-0.11338057,0,0.179185419,0.19621437,0.390797381,0.43099657,0.387001632,0.179185419,0,6,12,FALSE,0
2B59EB,BSK-AAPL-ABBV-HD-INTC-JPM-MSFT,320.593292,AAPL,ABBV,HD,INTC,JPM,MSFT,12,American,Call,154.156158,150.163986,320.093292,42.9049,128.248947,284.360321,0.2434,0.1829,0.3121,0.3744,0.2985,0.2636,0,-0.124555426,0.117156435,0.52758872,-0.017878348,0.822912508,-0.124555426,0,0.51712751,0.068617571,0.652057572,0.04758467,0.117156435,0.51712751,0,-0.032394043,0.711529941,0.199972725,0.52758872,0.068617571,-0.032394043,0,-0.11338057,0.786100917,-0.017878348,0.652057572,0.711529941,-0.11338057,0,0.047883108,0.822912508,0.04758467,0.199972725,0.786100917,0.047883108,0,9,12,TRUE,0
00A74D,BSK-AAPL-ABBV-HD-INTC-JPM-ORCL,320.593292,AAPL,ABBV,HD,INTC,JPM,ORCL,12,American,Call,154.156158,150.163986,320.093292,42.9049,128.248947,79.22261,0.2434,0.1829,0.3121,0.3744,0.2985,0.2353,0,-0.124555426,0.117156435,0.52758872,-0.017878348,0.115988477,-0.124555426,0,0.51712751,0.068617571,0.652057572,0.547050846,0.117156435,0.51712751,0,-0.032394043,0.711529941,0.75748924,0.52758872,0.068617571,-0.032394043,0,-0.11338057,-0.168387697,-0.017878348,0.652057572,0.711529941,-0.11338057,0,0.890747962,0.115988477,0.547050846,0.75748924,-0.168387697,0.890747962,0,9,12,FALSE,0
2CAFAF,BSK-AAPL-ABBV-HD-INTC-KO-MSFT,42.4049,AAPL,ABBV,HD,INTC,KO,MSFT,12,American,Put,154.156158,150.163986,320.093292,42.9049,58.350071,284.360321,0.2434,0.1829,0.3121,0.3744,0.1484,0.2636,0,-0.124555426,0.117156435,0.52758872,0.19621437,0.822912508,-0.124555426,0,0.51712751,0.068617571,0.390797381,0.04758467,0.117156435,0.51712751,0,-0.032394043,0.43099657,0.199972725,0.52758872,0.068617571,-0.032394043,0,0.387001632,0.786100917,0.19621437,0.390797381,0.43099657,0.387001632,0,0.390930134,0.822912508,0.04758467,0.199972725,0.786100917,0.390930134,0,3,9,TRUE,0
FB5341,BSK-AAPL-ABBV-HD-INTC-KO-ORCL,320.593292,AAPL,ABBV,HD,INTC,KO,ORCL,12,American,Call,154.156158,150.163986,320.093292,42.9049,58.350071,79.22261,0.2434,0.1829,0.3121,0.3744,0.1484,0.2353,0,-0.124555426,0.117156435,0.52758872,0.19621437,0.115988477,-0.124555426,0,0.51712751,0.068617571,0.390797381,0.547050846,0.117156435,0.51712751,0,-0.032394043,0.43099657,0.75748924,0.52758872,0.068617571,-0.032394043,0,0.387001632,-0.168387697,0.19621437,0.390797381,0.43099657,0.387001632,0,0.298748802,0.115988477,0.547050846,0.75748924,-0.168387697,0.298748802,0,3,6,FALSE,0
909901,BSK-AAPL-ABBV-HD-INTC-MSFT-ORCL,42.4049,AAPL,ABBV,HD,INTC,MSFT,ORCL,6,American,Put,154.156158,150.163986,320.093292,42.9049,284.360321,79.22261,0.2434,0.1829,0.3121,0.3744,0.2636,0.2353,0,-0.124555426,0.117156435,0.52758872,0.822912508,0.115988477,-0.124555426,0,0.51712751,0.068617571,0.04758467,0.547050846,0.117156435,0.51712751,0,-0.032394043,0.199972725,0.75748924,0.52758872,0.068617571,-0.032394043,0,0.786100917,-0.168387697,0.822912508,0.04758467,0.199972725,0.786100917,0,0.124907476,0.115988477,0.547050846,0.75748924,-0.168387697,0.124907476,0,3,9,FALSE,0
2E6B41,BSK-AAPL-ABBV-HD-JNJ-JPM-KO,320.593292,AAPL,ABBV,HD,JNJ,JPM,KO,3,European,Call,154.156158,150.163986,320.093292,171.498871,128.248947,58.350071,0.2434,0.1829,0.3121,0.1548,0.2985,0.1484,0,-0.124555426,0.117156435,-0.100186188,-0.017878348,0.19621437,-0.124555426,0,0.51712751,0.494227063,0.652057572,0.390797381,0.117156435,0.51712751,0,0.223468403,0.711529941,0.43099657,-0.100186188,0.494227063,0.223468403,0,0.022108334,0.583658689,-0.017878348,0.652057572,0.711529941,0.022108334,0,0.179185419,0.19621437,0.390797381,0.43099657,0.583658689,0.179185419,0,6,12,TRUE,0
